t,neuron
230.917,3700
230.947,9450
231.097,1750
231.181,4550
231.2,3900
231.201,8200
231.226,4300
231.286,7400
231.281,7700
231.407,6350
231.542,3550
231.576,8150
231.638,4200
231.694,7300
231.862,8850
231.893,5500
231.968,450
232.059,5350
232.08,2450
232.372,5000
232.486,1650
232.569,100
234.137,7250
234.323,8300
234.678,2850
235.149,850
235.143,8550
235.131,5100
235.19,4950
235.314,1450
235.711,8350
235.71,1050
236.493,6550
236.556,8600
236.787,6600
236.887,9300
236.996,9400
237.033,8800
237.065,0
237.47,5800
237.503,7050
237.562,4800
237.623,6900
237.614,8100
237.909,6300
237.949,6500
238.055,9600
238.036,9050
238.207,3100
238.289,9750
238.357,900
238.407,2400
238.584,9500
238.639,200
238.73,2800
238.786,5700
238.83,4400
238.887,2950
239.024,6700
239.07,7750
239.082,7650
239.103,1150
239.178,7850
239.224,3650
239.222,6750
239.256,8700
239.335,550
239.588,8200
239.609,9800
239.882,8450
239.896,2000
239.994,1800
239.972,5650
240.232,9450
240.405,3750
240.442,1750
240.571,2150
240.57,7250
240.573,5350
240.578,7900
240.604,1300
240.644,4650
240.674,4450
240.993,1000
241.018,150
241.603,5950
241.612,2550
241.833,4900
241.964,8900
242.021,1550
242.273,8750
242.297,4500
242.35,8150
242.869,5800
243.068,9850
243.148,3400
243.161,7300
243.285,3200
243.373,4550
243.482,1700
243.578,2500
243.573,7550
243.741,3700
243.759,750
244.013,4750
244.252,2050
244.269,3550
244.335,5500
244.384,5250
244.399,2200
244.556,6850
244.664,4250
244.74,8400
245.033,3600
245.119,5750
245.165,3050
245.176,350
245.265,1100
245.502,1900
245.487,8550
245.577,3900
245.806,5150
245.812,8250
245.836,1400
245.879,6450
245.991,50
246.085,6950
246.161,4050
246.176,8000
246.42,7050
246.704,4000
246.747,950
246.847,4700
246.919,6200
246.965,5450
246.975,7600
247.181,6400
247.315,4850
247.365,4200
247.377,4300
247.413,2750
247.488,4350
247.463,2700
247.565,1450
247.559,4650
247.74,2850
247.76,5000
247.854,7950
248.126,5600
248.363,7000
248.419,5350
248.471,2900
248.475,500
248.618,6600
248.615,5650
248.792,450
248.893,8650
248.895,7650
248.935,8850
249.09,8050
249.127,4800
249.132,9150
249.155,3000
249.191,9100
249.243,600
249.314,100
249.705,6100
249.749,200
249.929,4950
249.934,4600
249.972,6650
250.096,5200
250.399,3300
250.413,6750
250.455,3700
250.627,6800
250.64,1000
250.627,1850
250.716,8350
250.799,650
250.875,8600
250.984,6550
251.17,3100
251.201,1300
251.308,850
251.482,9500
251.673,1800
251.792,1050
251.881,7250
251.926,7800
252.131,9050
252.71,6300
252.735,8800
252.842,5850
252.864,9800
252.892,9550
253.096,4450
253.121,3650
253.525,7450
253.602,7200
254.141,2350
254.236,8550
254.198,8750
254.291,1750
254.339,1950
254.625,2950
254.633,250
254.853,6500
254.876,1900
255.103,1250
255.357,5100
255.47,9250
255.637,2800
255.924,9850
255.884,5950
255.884,2850
255.931,1150
256.132,150
256.297,6350
256.39,5800
256.383,6900
256.449,8450
256.482,750
256.566,2400
256.568,8100
256.59,2600
256.627,9450
256.765,5700
256.811,9950
256.885,3050
256.899,5050
257.078,3450
257.301,2650
257.316,4400
257.357,7000
257.384,8200
257.382,3200
257.625,8400
257.614,5500
257.831,5350
257.797,4300
257.901,5150
258.18,7650
258.295,3850
258.72,200
258.99,7850
258.988,4500
259.38,9350
259.394,5900
259.574,5200
259.59,7050
259.773,8500
259.829,550
259.924,8150
259.934,2050
259.983,7900
260.076,3700
260.139,8700
260.133,4200
260.164,4100
260.225,5650
260.213,350
260.23,9700
260.241,9300
260.282,7550
260.365,3300
260.447,7750
260.564,2200
260.584,100
260.606,1300
260.615,3900
260.621,7600
260.639,450
260.669,4000
260.653,8300
260.693,1600
260.791,7950
261.107,1000
261.098,1650
261.247,8250
261.325,9050
261.379,1800
261.432,3350
261.552,1700
261.565,4150
261.601,1050
261.664,2150
261.666,3750
261.687,5950
262.175,8600
262.372,4950
262.608,500
262.612,9100
262.82,3550
262.934,4850
263.522,6450
263.958,8000
264.566,8350
264.887,8050
264.885,900
265.496,6800
265.8,6750
265.81,8450
265.934,7300
266.685,8550
266.772,1400
266.806,9750
266.777,50
267.01,7850
267.147,2300
267.16,1250
267.469,4750
267.501,6600
267.529,6300
267.594,5800
267.627,5450
267.632,2850
267.62,1750
267.799,4250
267.769,8800
268.077,1100
268.14,8750
268.74,5250
268.779,2500
268.935,7250
268.955,4800
269.111,9850
269.111,5000
269.21,6500
269.24,3700
269.269,5350
269.385,1000
269.364,2750
269.375,3650
269.613,5050
269.689,4350
270.351,7650
270.543,9800
270.708,5750
270.99,2950
271.35,600
271.535,4300
271.71,9450
271.74,7000
271.905,1700
272.237,4600
272.26,7050
272.36,500
272.365,0
272.615,1450
272.684,2800
272.911,5200
272.924,2900
272.952,8300
272.957,5600
273.053,6700
273.065,8700
273.164,9500
273.202,3400
273.166,5400
273.228,100
273.288,6750
273.312,3050
273.346,5100
273.497,3000
273.524,4500
273.871,4000
273.87,7400
273.881,3200
274.035,4650
274.056,8550
274.54,1300
274.61,1800
274.647,5700
275.199,8400
275.317,5150
275.39,6100
275.456,9400
275.585,8600
275.777,7800
276.035,850
276.08,4950
276.095,3750
276.118,3100
276.16,900
276.202,1850
276.24,8900
276.29,8950
276.53,9550
276.562,2100
276.524,9150
276.657,5500
277.076,5850
277.167,7550
277.212,6850
277.493,6450
277.602,7450
277.671,7900
277.671,9050
277.697,7600
277.758,5350
277.783,4250
277.806,7200
277.916,5650
278.015,200
278.178,3850
278.232,3300
278.287,6300
278.377,9100
278.428,2050
278.485,6950
278.535,2200
278.539,3600
278.613,7650
278.68,8850
278.726,8750
278.719,4450
278.756,4800
278.844,750
278.846,6650
279.049,1350
279.072,1400
279.16,1750
279.168,6050
279.193,7300
279.193,9300
279.194,3900
279.328,2450
279.381,7250
279.379,1050
279.417,2850
279.518,950
279.515,7950
279.606,550
279.768,4850
279.744,7700
279.749,8350
279.797,100
279.798,8050
279.798,450
279.802,9250
279.859,5800
279.89,150
279.994,8250
280.031,4300
280.213,3700
280.351,5950
280.682,6500
280.84,2400
280.867,3650
281.079,1800
281.368,4400
281.36,2500
281.623,4900
281.659,4200
281.759,3550
282.021,8550
282.135,7850
282.4,1900
283.066,6550
283.309,4550
284.599,50
284.632,7000
284.702,8150
284.993,4050
285.436,8800
285.531,8300
285.688,2650
285.819,4350
286.079,5300
286.192,8700
286.233,9700
286.308,6800
286.415,9600
286.477,7600
286.698,1150
286.783,1250
286.793,3750
286.83,1000
286.933,1600
287.179,5000
287.188,4950
287.309,6750
287.365,2800
287.506,3400
287.757,7900
287.854,200
287.942,2850
288.133,6900
288.317,5450
288.412,7050
288.415,9050
288.573,3550
288.597,5100
288.664,1300
288.814,350
288.819,9850
288.901,5650
288.911,8200
288.95,7750
289.032,5350
289.064,5200
289.172,3200
289.232,6650
289.275,8100
289.297,4750
289.425,6600
289.485,9800
289.544,6100
289.924,1050
289.956,1550
290.336,9500
290.405,7250
290.429,400
290.436,4500
290.524,3900
290.807,8350
291.337,7300
291.369,1750
291.762,7450
291.836,5750
292.597,3050
292.894,8550
293.569,4300
294.027,550
294.183,2950
294.217,5150
294.231,1650
294.573,7650
294.678,9750
294.69,850
294.792,5800
295.053,1800
295.179,3700
295.308,4200
295.311,6200
295.459,5950
295.662,8600
295.71,8750
295.886,2050
295.976,5050
296.061,8050
296.11,7550
296.378,2200
296.463,7950
296.558,3750
296.734,7800
296.806,3000
296.947,9450
296.937,7400
296.978,1700
296.999,1450
297.029,1100
297.131,6700
297.124,2750
297.291,450
297.541,7850
297.634,4750
297.649,500
297.804,4250
297.842,1300
297.924,4450
298.28,6450
298.754,5650
298.854,8250
299.118,8300
299.175,5100
299.45,8400
299.601,5850
299.706,7000
299.837,4800
299.859,900
299.955,8150
300.083,4350
300.457,100
300.538,2400
300.617,6350
300.626,8000
300.711,1950
300.867,9300
301.058,7250
301.063,750
301.23,4850
301.236,8800
301.335,7650
301.396,2500
301.469,9050
301.559,50
301.585,9800
301.63,6600
301.796,5500
301.745,5700
301.921,8700
301.961,6300
301.957,4600
301.988,200
302.121,5350
302.304,3850
302.421,5600
302.527,3650
302.704,6800
302.774,6150
302.783,9950
302.835,9550
302.845,2000
302.956,6550
302.985,5000
303.017,1000
303.207,8550
303.532,6500
303.543,6100
303.602,5150
303.614,8750
303.613,2300
303.675,2350
303.688,2700
303.85,550
303.917,7050
304,3600
304.446,1900
304.896,8350
305.126,950
305.367,9100
305.367,7800
305.375,5200
305.75,4500
305.979,2800
306.108,2550
306.487,3100
306.662,1800
306.737,7200
306.836,9850
307.092,4000
307.198,7700
307.231,1300
307.499,3700
307.608,7550
307.724,5650
307.889,2950
308.021,9300
308.092,3050
308.209,5800
308.286,8600
308.323,250
308.438,4300
308.619,650
308.68,1250
308.637,3200
308.85,5950
308.862,7600
308.906,8500
308.947,1750
308.951,3900
309.001,6900
309.06,850
309.117,150
309.292,3350
309.489,4650
309.555,6750
309.557,8950
309.746,2150
309.786,6450
309.823,8300
310.002,7300
310.133,2650
310.133,7000
310.137,4950
310.137,9750
310.14,0
310.158,1400
310.18,7750
310.214,2900
310.254,4200
310.3,8250
310.34,8200
310.35,800
310.55,5700
310.577,2850
310.714,7850
310.878,8050
310.91,350
310.966,1850
310.995,4050
311.014,4450
311.255,4800
311.258,9450
311.351,5900
311.398,7650
311.543,3650
311.637,7250
311.773,3300
312.41,8150
312.49,8900
313.012,4400
313.093,1800
313.222,5350
314.019,4500
314.243,9050
314.512,5250
314.593,1050
314.702,7050
314.688,8000
314.717,9800
315.046,2450
315.194,1000
315.297,2750
315.311,4550
315.337,9250
315.424,8750
315.733,500
315.719,5800
315.841,9600
315.927,2600
316.393,6950
316.4,9850
316.437,3550
316.473,8550
316.488,8650
316.503,5850
316.686,3750
316.755,8800
316.755,1450
316.8,5000
316.839,200
316.822,5750
317.08,2050
317.096,9500
317.24,7450
317.246,4850
317.394,8100
317.53,5650
317.817,8350
317.944,7900
318.026,7950
318.132,6300
318.339,5400
318.505,2200
318.472,3000
318.475,4950
318.822,9950
318.861,8400
318.861,6100
318.958,5200
319.149,8700
319.208,2400
319.307,1700
319.288,6200
319.439,9150
319.439,1350
319.465,4600
319.559,2800
319.591,3700
319.684,7650
319.747,4250
319.803,8600
319.821,5600
320.095,5500
320.149,8850
320.169,2900
320.183,1300
320.21,9400
320.381,100
320.406,6500
320.585,550
320.585,4750
320.595,1600
320.624,7600
320.629,7300
320.659,6700
320.67,4100
320.674,1650
320.748,5050
320.736,3200
321.066,2000
321.208,5700
321.232,1750
321.287,7150
321.397,5150
321.457,7250
321.464,1050
321.493,3900
321.519,9550
321.55,3400
321.583,1500
321.627,3100
321.662,5450
321.683,7550
321.685,8250
321.801,9750
321.795,4200
321.935,50
321.97,2500
322.009,6450
322.12,650
322.118,1950
322.287,850
322.617,5100
323.127,9050
324.784,4350
325.062,1800
325.426,6800
325.524,2700
325.721,900
325.989,4000
326.07,5950
326.106,3450
326.468,5350
326.522,7050
326.547,2950
326.546,6650
326.626,750
326.714,9700
326.764,8400
326.962,7850
327.004,4300
327.103,7750
327.278,8750
327.368,3550
327.429,5800
327.686,1400
327.704,7700
327.83,9800
327.856,4850
327.877,8550
327.889,3650
327.891,9300
327.919,6450
327.957,4400
328.027,450
328.017,3300
328.122,6900
328.135,8300
328.167,6750
328.208,7800
328.218,8150
328.226,5300
328.267,7400
328.295,9500
328.282,9450
328.304,7000
328.393,7250
328.431,7650
328.533,3700
328.69,5000
328.784,2550
328.869,5650
328.904,500
328.992,1900
329.101,8800
329.277,2500
329.359,9350
329.395,4500
329.401,350
329.606,850
329.609,550
329.611,1050
329.612,1450
329.626,1150
329.671,1250
329.751,6300
329.779,8350
330.042,1750
330.042,2100
330.166,9100
330.209,7550
330.28,5450
330.543,3050
331.242,5200
331.378,1100
331.699,1950
331.778,6600
331.854,4950
331.898,6950
331.935,6850
332.28,7900
332.442,5150
332.531,5100
333.344,2750
333.459,8200
333.425,5700
334.024,9050
334.23,4800
334.336,8600
334.4,100
334.428,7200
334.509,5850
334.516,2900
334.668,8050
334.685,1800
334.729,5750
334.89,1550
334.903,200
334.969,2200
335.188,4450
335.346,4350
335.389,4650
335.448,2150
335.541,1300
335.635,8750
335.714,2650
335.756,2950
335.829,3200
336.236,3750
336.271,5050
336.4,600
336.579,2450
336.826,7600
336.917,6550
337.012,4550
337.013,150
337.154,50
337.213,6750
337.415,8450
337.413,8900
337.461,7300
337.624,8000
337.679,5350
337.73,2800
337.855,8150
337.893,2300
337.945,3600
338.051,6100
338.123,1050
338.18,7450
338.27,3100
338.34,3400
338.453,0
338.515,4900
338.535,1000
338.635,4400
338.909,8500
339.171,5900
339.335,9850
339.398,9450
339.585,1400
339.635,9050
339.848,7250
340.111,4250
340.116,7650
340.19,6800
340.671,5800
340.933,4200
340.967,4500
341.384,8250
341.712,550
342.095,3850
342.156,3650
342.238,2400
342.417,5600
342.507,3550
342.564,8300
342.647,8350
342.698,5500
342.787,5650
342.868,5000
343.111,9800
343.141,3900
343.186,7550
343.159,1700
343.168,500
343.245,8550
343.355,850
343.451,8700
343.506,8400
343.528,2700
343.611,350
343.71,2850
343.804,2050
344.08,1450
344.074,5150
344.346,4300
344.649,7950
344.649,1800
345.061,9750
345.106,6750
345.261,3750
345.347,7050
345.901,1600
345.974,7850
345.996,3300
346.061,9500
346.512,1750
346.532,5700
346.829,4350
347.341,8050
347.457,7900
347.523,9250
348.116,8750
348.206,9350
348.303,2750
348.577,4750
348.661,8950
348.866,9300
348.906,8800
349.034,7750
349.172,450
349.234,9400
349.556,7650
349.553,8600
349.696,3100
349.74,900
349.785,6300
349.858,2550
349.892,100
350.035,2500
350.253,7250
350.268,2150
350.576,9050
350.762,9100
351.032,4250
351.095,5250
351.382,5800
351.535,6650
351.736,5350
351.738,5100
351.844,1300
351.944,1900
352.073,650
352.105,6950
352.123,4100
352.336,4800
352.366,3700
352.532,4950
352.613,9450
352.614,7450
352.655,4400
352.663,6550
352.683,9850
352.73,4150
352.704,5850
352.792,6100
353.022,1050
353.025,5200
353.028,4300
353.033,9700
353.134,7000
353.108,6600
353.132,1850
353.225,2800
353.236,750
353.254,4850
353.387,8200
353.397,5000
353.545,1250
353.587,7550
353.696,7600
353.749,1000
353.761,7400
353.866,2950
353.992,5450
354.094,4600
354.105,9950
354.108,6450
354.143,5950
354.222,7800
354.282,5650
354.347,3300
354.315,200
354.779,550
354.82,6350
354.888,4000
355.127,8350
355.141,7700
355.232,8400
355.265,1650
355.329,5700
355.536,8000
355.599,50
355.658,4450
355.759,3400
355.829,3600
355.898,2000
355.96,9150
356.092,1950
356.352,3200
356.496,6500
356.545,3050
356.543,8750
356.754,5500
357.105,1750
357.173,7050
357.635,4500
357.848,6750
357.968,8550
357.965,5050
358.072,2850
358.105,6200
358.885,4550
358.841,7300
359.107,6850
359.196,7150
359.265,7850
359.908,2900
360.039,8500
360.017,6900
360.076,1400
360.092,7200
360.081,8150
360.34,1800
360.407,2600
360.4,4300
360.42,2200
360.433,8300
360.433,2350
360.445,5400
360.527,4350
360.513,1100
360.543,0
360.642,2300
360.679,5750
360.733,9800
360.763,6800
360.848,2750
360.848,7650
360.849,5150
360.91,8350
361.601,1450
361.646,2050
361.692,50
361.708,900
361.849,3700
361.91,4650
361.945,1300
362.39,3900
362.485,5350
362.878,9050
363.043,7250
363.315,8450
363.361,7900
363.594,6600
363.848,6300
363.881,5800
363.896,3650
363.946,1000
364.549,500
364.709,8700
364.742,3750
364.874,850
365.001,8800
365.002,8100
365.128,5100
365.113,1350
365.149,450
365.184,9500
365.348,7600
365.383,2500
365.687,4050
365.924,6500
366.238,8950
366.275,7000
366.29,9750
366.336,1700
366.441,750
366.505,2850
366.592,1050
366.649,3550
366.705,8400
366.701,950
366.684,5650
366.746,4950
366.762,7300
366.797,5450
366.802,6650
366.847,1150
367.14,4200
367.114,250
367.631,550
367.709,200
367.727,8600
367.978,9550
368.062,9800
368.145,3050
368.157,7950
368.297,5950
368.369,5000
368.409,7450
368.665,8250
368.983,1600
368.991,9450
369.014,3300
369.006,5200
369.089,9700
369.106,1850
369.204,8550
369.222,8350
369.491,8750
369.635,1800
369.691,2800
370.894,600
371.148,7750
371.176,150
371.616,7050
371.809,1750
372.149,6750
372.279,2400
372.776,1900
372.794,5150
372.795,9050
372.794,4900
372.86,5250
372.968,1400
373.129,100
373.201,2950
373.192,3100
373.265,5700
373.54,1950
373.683,8200
373.714,8000
373.774,5600
373.855,8850
373.921,5850
374.106,5350
374.254,9300
374.456,4350
374.49,8050
374.509,2600
374.559,3650
374.667,6100
374.722,7800
374.778,6550
374.974,4850
374.965,3200
374.995,350
375.015,4700
375.027,1450
375.044,9250
375.081,1250
375.09,7250
375.358,9850
375.614,4200
375.796,3700
375.883,5500
375.884,8100
375.973,4800
376.01,6350
376.238,2050
376.385,1300
376.423,7650
376.505,4600
376.528,0
376.508,7850
376.567,8750
376.652,2900
376.924,4500
376.962,5750
377.296,9400
377.307,6800
377.307,5650
377.407,9600
377.49,8600
377.495,500
377.513,4300
377.657,1550
377.756,6300
377.904,8150
377.929,9500
378,4400
378.038,8550
378.177,3000
378.348,6850
378.497,9200
378.515,1800
378.668,5000
378.769,4750
378.894,2750
378.89,5800
378.923,1200
378.944,7550
379.092,2700
379.103,7900
379.188,5100
379.325,450
379.528,750
379.581,6450
379.803,8800
379.863,5950
380.206,200
380.294,8300
380.339,7300
380.406,7600
380.868,1750
381.189,6600
381.333,6950
381.554,3900
381.798,1000
381.846,7700
381.852,9100
381.854,5400
381.874,2200
382.023,4350
382.309,4000
382.678,7400
382.685,2650
382.816,2550
382.853,8050
383.003,8700
383,5350
383.221,50
383.22,5900
383.245,8400
383.504,4250
383.567,4450
383.579,2150
383.664,550
383.723,4950
383.762,150
383.867,1050
384.231,5450
384.293,7950
384.802,7200
384.82,8350
385.119,9050
385.126,8500
385.133,4750
385.221,2800
385.254,6100
385.277,6900
385.332,900
385.345,5200
385.398,1350
385.416,300
385.52,2450
385.741,8750
385.865,8250
386.313,9800
386.484,3650
386.721,4500
386.846,3700
386.845,9450
386.857,4850
386.886,8550
387.012,8900
387.014,3750
387.118,6750
387.301,7450
387.319,100
387.417,4600
387.689,9700
387.786,2400
387.774,5150
387.787,800
387.812,3400
387.805,1650
388.156,3100
388.2,7250
388.322,4550
388.386,5250
388.419,1600
388.436,5650
388.511,6850
388.559,8200
388.631,2900
388.679,4800
388.687,2750
388.752,4400
388.89,3550
389.082,3900
389.119,7650
389.12,3300
389.245,7900
389.449,3600
389.584,2850
389.656,6150
389.885,5050
389.949,3450
389.953,6800
390.108,6500
390.145,9150
390.159,5700
390.272,6700
390.364,7000
390.335,2950
390.367,5800
390.384,8600
390.462,1950
390.523,3050
391.391,5850
391.491,4650
391.737,5750
391.88,6450
391.881,1400
392.125,7850
392.229,8550
392.318,550
392.373,2050
392.492,1450
392.733,9800
392.779,4300
392.824,8700
392.869,5350
392.987,7800
393.128,9300
393.32,650
393.542,1300
393.653,1250
393.674,2200
393.709,1150
393.869,2500
393.996,5000
394.04,8450
394.025,8800
394.192,6300
394.322,9850
394.322,4950
394.421,7050
394.507,8300
394.731,4200
394.904,9500
395.056,2600
395.218,6200
395.333,4050
395.401,8850
395.511,1800
395.702,7950
395.811,8150
395.828,9100
395.883,9250
395.995,9950
396.011,1000
396.025,7750
396.196,5500
396.202,7250
396.32,200
396.353,9450
396.598,850
396.674,7600
396.691,900
396.744,4150
396.764,7550
396.821,9050
396.979,1850
397.322,5600
397.365,350
397.767,1450
397.83,3700
397.959,1750
397.951,50
398.093,8350
398.181,3650
398.207,1050
398.231,8750
398.266,4450
398.323,5200
398.337,5950
398.369,8000
398.371,9750
398.716,3900
398.775,2300
399.006,3200
399.081,4900
399.333,5100
400.009,7850
400.833,5650
401.211,5350
401.429,1300
401.45,3750
401.608,2800
401.602,9600
401.663,1100
401.712,1350
401.858,8400
401.877,7200
401.934,4100
401.99,8950
402.184,5900
402.252,3100
402.266,1250
402.411,7900
402.442,150
402.476,2000
402.54,3300
402.543,7650
402.577,5300
402.651,7300
402.697,3050
402.949,6600
402.991,6100
403.003,4600
403.074,1900
403.091,5850
403.213,2050
403.28,1650
403.287,2350
403.371,8600
403.534,6700
403.542,100
403.833,5800
404.061,4750
404.199,6750
404.581,8500
404.638,6550
404.823,1800
404.84,6350
404.879,6800
404.943,550
405.161,8250
405.365,500
405.375,750
405.514,3150
405.646,9800
405.667,0
406.174,4200
406.351,8800
406.699,2850
406.781,5700
407.046,3700
407.184,7150
407.87,2950
407.927,7050
408.49,1950
408.59,2550
408.624,6300
408.662,5000
408.897,5150
408.957,6450
409.061,5100
409.397,3550
409.415,5450
409.607,450
409.852,7000
409.939,4350
409.912,7700
410.09,3650
410.209,5750
410.285,5250
410.292,1050
410.332,8350
410.425,8750
410.443,1750
410.491,8300
410.459,8150
410.6,9050
410.661,8550
410.79,3400
410.864,6100
410.985,850
411.023,1000
411.062,9550
411.097,1400
411.185,1700
411.252,7400
411.371,2800
411.376,5050
411.533,2900
411.631,7250
411.637,9300
411.675,7600
411.832,9750
411.878,4550
411.881,9400
411.948,7650
412.28,7950
412.364,7850
412.374,2200
414.13,7300
414.583,4300
414.594,1450
414.651,4850
414.686,9450
415.231,5950
415.531,1300
415.578,8700
416.363,1150
416.455,4950
416.513,4250
416.518,4000
416.649,1800
416.908,5650
416.966,6500
416.984,9850
417.107,4800
417.222,3600
417.347,9500
417.341,3750
417.368,5350
417.429,350
417.447,5200
417.455,2750
417.474,3300
417.504,4600
417.479,3900
417.579,8750
417.572,5700
417.621,9100
417.735,5800
418.036,7750
418.044,8400
418.055,9250
418.099,4200
418.27,8200
418.269,5850
418.277,2950
418.305,8050
418.317,8600
418.362,200
418.371,2500
418.398,8250
418.4,6650
418.429,1350
418.57,3200
418.607,3850
418.729,6900
418.93,7650
418.986,8550
419.014,2050
419.023,1050
419.032,4400
419.072,4050
419.122,7250
419.2,1900
419.426,7600
419.699,8100
419.888,7550
420.722,7050
421.497,9800
421.543,1400
421.712,1750
422.032,50
422.515,2900
422.763,4500
422.929,8350
423.42,4450
423.475,4550
423.502,9050
423.563,9350
423.582,850
423.859,4350
423.934,5400
424.11,5000
424.431,6300
424.464,3650
424.623,8000
424.685,3000
424.673,6800
424.787,2850
425.209,6350
425.613,4300
425.881,550
425.883,6100
425.962,600
425.993,7700
426.055,5200
426.105,3700
426.118,2400
426.142,7450
426.299,7000
426.57,3050
426.745,7900
426.939,2650
427.116,5600
427.3,7650
427.328,1600
427.372,4200
427.417,1650
427.465,100
427.514,7100
427.625,9950
427.739,8650
427.851,7800
427.911,8150
427.987,6750
428.057,5500
428.096,5950
428.238,3400
428.254,8850
428.485,6600
428.523,4650
428.525,5650
428.658,250
428.75,2800
428.901,5900
428.901,3450
428.945,2550
428.995,8550
428.965,900
428.969,9300
429.007,9450
429.072,3300
429.111,8950
429.116,1000
429.15,8800
429.185,4800
429.186,8300
429.194,3900
429.251,450
429.302,2150
429.483,4250
429.489,8500
429.501,2050
429.522,7850
429.537,4600
429.565,5450
429.565,2600
429.588,8400
429.618,8750
429.868,6850
429.962,5700
430.048,7050
430.121,5800
430.158,7950
430.234,5350
430.24,9100
430.238,3100
430.346,7250
430.324,150
430.416,7200
430.452,350
430.472,750
430.508,6450
430.584,6700
430.809,8250
431.139,7600
431.245,4100
431.681,9750
431.92,200
432.286,1300
432.697,5150
432.805,5100
433.242,1450
433.528,3550
433.703,7550
433.907,3750
433.891,4950
434.004,8350
434.691,2950
434.851,8700
434.89,8600
434.955,7000
434.964,1750
435.056,1400
435.135,6300
435.245,4750
435.262,9550
435.353,1950
435.543,1800
435.625,8200
435.738,550
435.914,2200
436.135,5250
436.24,1900
436.32,0
436.396,650
436.42,1250
436.535,7400
436.635,4350
436.797,3850
436.843,6950
436.858,7300
436.9,4550
436.95,500
437.224,5350
437.46,1350
437.488,8900
437.496,2500
437.563,9850
437.567,8050
437.564,2750
437.659,7650
437.733,8100
437.739,3100
437.805,6650
437.858,9700
437.872,4200
437.964,1550
438.026,1850
438.054,5450
438.168,7950
438.188,9150
438.191,7250
438.202,6550
438.211,4800
438.216,4400
438.274,5000
438.378,5650
438.43,5200
438.487,4300
438.532,8550
438.531,9800
438.598,50
438.811,8400
438.839,1050
438.833,3300
438.871,8450
438.886,7150
438.95,8000
439.083,7050
439.207,4850
439.239,7850
439.246,9450
440.04,5750
441.305,3650
441.465,450
441.565,5800
441.777,850
441.9,3200
442.287,9050
442.555,9000
442.632,3700
442.749,6500
443.236,1150
443.278,6450
443.402,2850
443.916,6900
444.089,3900
444.118,3000
444.185,4950
444.254,8800
444.25,7750
444.343,1300
444.347,4500
444.379,6100
444.379,2050
444.398,5950
444.398,1650
444.592,350
444.826,1800
444.903,9100
444.918,5150
444.909,300
444.907,7450
444.974,100
445.022,750
445,9750
445.082,2100
445.131,8500
445.486,8300
445.519,2300
445.531,2450
445.654,8150
445.681,6750
445.681,3100
445.674,3050
445.699,4850
445.722,7650
445.722,5000
445.753,8050
445.84,150
445.908,4000
446.074,8600
446.422,5850
446.619,9500
446.674,1750
446.795,8000
446.821,9300
446.949,2700
446.945,6600
447.013,7600
447.013,1000
447.094,7550
447.132,5350
447.165,900
447.195,1700
447.198,3550
447.224,4650
447.259,6350
447.406,8750
447.622,4800
448.124,6300
448.22,7400
448.255,7050
448.341,5700
448.586,1600
448.618,50
448.64,200
448.711,4300
448.735,7800
448.737,9250
448.777,2900
448.875,7300
449.569,3750
449.675,8250
449.853,6550
449.853,4350
450.028,5100
450.169,9950
450.215,5250
450.225,2550
450.277,7250
450.647,1800
450.909,3650
451.285,4200
451.348,4250
451.448,2650
451.475,5650
451.619,6800
451.803,5200
451.808,9050
451.951,9600
452.003,8550
452.099,7000
452.147,8850
452.214,550
452.31,8200
452.656,4950
452.679,2950
452.778,1400
452.896,4100
452.899,6650
452.975,3200
452.993,250
453.171,5450
453.21,8450
453.358,7200
453.499,2000
453.488,2750
453.716,8350
453.784,6700
453.913,500
454.157,1050
454.226,5800
454.392,7850
454.404,9800
454.424,100
454.438,9400
454.694,1250
454.745,8700
455.252,8600
455.31,9200
455.419,9700
455.725,7950
456.017,2800
456.24,7900
456.306,5750
456.324,4550
456.706,3700
456.896,5350
457.101,3300
457.164,1100
457.272,8750
457.678,3100
457.791,4600
457.799,7650
457.815,750
457.887,4450
457.894,1750
458.033,2850
458.058,5000
458.144,4900
458.139,2200
458.298,6150
458.363,6100
458.426,7550
458.634,4400
458.658,8400
458.706,850
458.93,9450
458.996,4750
458.999,4350
459.045,1450
459.17,9100
459.175,8000
459.206,6950
459.254,7300
459.26,1300
459.286,6050
459.299,350
459.387,4050
459.413,7700
459.477,6750
459.541,7750
459.569,1700
459.644,2400
459.699,6850
459.692,5500
459.701,2500
459.956,5050
460.164,4650
460.191,3650
460.229,9550
460.273,7000
460.807,5650
460.841,5700
461.062,900
461.742,5900
461.767,8050
462.644,50
462.73,9050
463.199,8550
463.203,3550
463.203,7250
463.434,1800
463.464,8150
463.509,1000
464.127,8800
464.468,4500
464.522,9500
464.591,3400
464.662,9850
464.842,7650
464.947,2950
465.042,6500
465.184,3900
465.266,4950
465.332,2050
465.447,4000
465.647,3750
465.883,850
465.968,3150
465.983,6900
466.161,1900
466.214,4800
466.319,5800
466.385,5000
466.461,6450
466.529,5100
466.684,7450
466.684,3700
466.742,8750
466.814,3050
466.991,350
467.102,8000
467.171,8250
467.212,650
467.233,7850
467.381,4750
467.439,5150
467.451,9800
467.481,4200
467.528,7600
467.703,8600
467.819,1850
467.935,8350
467.982,5950
468.489,7050
468.567,1650
468.67,150
